Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Type,Item_Identifier_DR,Item_Identifier_FD,Item_Identifier_NC,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Outlet_Sales
17.5,0.026289984,13,253.7356,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
19.5,0.015711807,9,181.8608,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
11.8,0.026072872,10,99.8674,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
11.3,0.066833743,5,257.2962,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
17.75,0.073055148,12,33.7216,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
17.5,0.052657753,13,103.699,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
10.1,0.024201905,3,114.915,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
16.1,0.039463564,14,189.9846,0,23,0,1,0,0,1,0,0,0,1,0,0,1,0
9.3,0.014098693,13,197.7084,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
14.3,0.131152799,0,78.6328,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
15.1,0.075707087,0,88.183,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
11.1,0.176069023,0,156.7604,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
17.7,0.012481638,9,168.3474,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
11.15,0.210021713,4,44.2744,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
6.635,0.053930934,0,121.3098,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
11.6,0.009761175,13,226.9404,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
15.1,0.117442838,13,257.7304,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
13.35,0.102426197,4,230.6352,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
14.65,0.053930934,11,53.8614,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
10,0.089078338,8,147.1102,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
9.8,0.053930934,6,175.237,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
7.275,0.027942357,13,145.076,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
10.195,0.187841082,7,112.486,0,23,0,1,0,0,1,0,0,0,1,0,0,1,0
20.6,0.047896393,6,185.8556,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
16.7,0.070551723,4,217.685,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
7.96,0.028478742,3,161.8894,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
16.25,0.039113587,9,116.0176,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
9.105,0.038559926,9,33.89,7,19,1,0,0,1,1,0,0,0,1,0,1,0,0
7.155,0.169137707,1,35.2874,2,14,1,0,1,0,0,1,0,0,1,0,1,0,0
15.35,0.112668963,6,191.0504,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
5.44,0.017096552,0,178.137,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
11.8,0.106968096,4,221.6772,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
20.85,0.056192276,1,103.1648,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
9,0.069229076,2,55.9614,7,19,1,0,1,0,0,1,0,0,1,0,1,0,0
17.6,0.104859135,13,161.8868,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
7.435,0.122242847,15,207.5638,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
20.2,0.059790095,6,127.4678,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
9.695,0.070431235,7,177.5344,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
10.1,0.027059264,10,76.467,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
11,0.054928641,8,101.7358,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
13.15,0.036729122,5,179.7976,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
9,0.03898577,14,34.619,9,22,1,1,0,0,1,0,0,1,0,1,0,0,0
18.85,0.139087683,13,251.7724,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
20.75,0.024129332,6,124.173,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
14.5,0.063851475,1,260.4594,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
9.195,0.121712459,6,101.2016,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
17.1,0.094910421,1,84.5566,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
20.25,0.103142373,3,94.612,3,12,2,0,1,0,0,1,0,1,0,0,0,1,0
14,0.135775701,5,54.564,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
20.7,0.026877471,9,74.6354,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
5.32,0.093027718,8,101.4674,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
13.8,0.014730322,3,90.9172,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
20.1,0.053930934,8,61.3536,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
12.3,0.186250852,0,37.2874,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
9,0.019502965,9,169.4474,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
16,0.040938155,13,141.1496,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
17.6,0.105472205,13,165.6868,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
11.8,0.107036943,4,220.3772,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
4.555,0.034350673,5,112.7544,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
15.15,0.066121873,5,145.676,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
17.6,0.049144165,13,112.7176,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
10.85,0.053930934,9,119.0808,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
10.85,0.284065879,13,105.5622,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
13,0.029943463,3,60.222,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
14.5,0.089778187,8,158.4604,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
8.63,0.031271134,13,186.0582,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
20.7,0.093214498,4,74.667,2,14,1,1,0,0,1,0,0,0,1,0,1,0,1
9.695,0.053930934,6,185.1898,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
13.65,0.053930934,1,229.4668,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
5.59,0.056555715,13,62.6168,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
18.25,0.10084386,15,166.3526,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
6.3,0.127424932,3,208.127,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
7.5,0.053930934,5,237.7906,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
13.35,0.048017962,1,219.6166,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
15.7,0.00878535,10,204.998,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
20.25,0.014781046,4,193.8162,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
15.1,0.096249842,10,134.4942,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
15.1,0.095545715,0,157.3604,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
12.15,0.131714183,5,245.846,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
7.02,0.049865399,4,82.925,8,24,1,1,0,0,1,0,0,0,1,1,0,0,1
8.02,0.033259081,9,154.2972,0,23,0,0,0,1,1,0,0,0,1,0,0,1,1
18.85,0.01619866,8,129.2626,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
16.7,0.062395455,13,57.6562,2,14,1,0,1,0,0,1,0,0,1,0,1,0,0
14.85,0.018568129,3,188.2214,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
15,0.053930934,10,235.6248,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
10,0.073379745,8,118.244,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
8.235,0.0828941,0,149.3076,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
17.5,0.098457814,14,171.7738,2,14,1,1,0,0,1,0,0,0,1,0,1,0,1
14.65,0.053930934,6,49.7692,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
6.96,0.077630199,14,90.9146,2,14,1,1,0,0,1,0,0,0,1,0,1,0,1
5.78,0.014584584,14,146.3102,7,19,1,1,0,0,1,0,0,0,1,0,1,0,1
14.6,0.025698134,9,196.5084,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
9.195,0.051908824,0,78.1644,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
20,0.034563936,0,45.3086,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
17.6,0.019012262,8,237.159,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
11.6,0.077478931,5,170.3106,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
4.785,0.092576144,1,121.0098,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
18.25,0.060198496,15,162.9526,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
14.5,0.03409886,11,162.621,4,36,0,0,0,1,1,0,0,0,1,1,0,0,0
20.2,0.064728148,13,258.0646,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
11.15,0.086105815,13,167.879,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
8.63,0.057620562,13,115.4518,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
8.325,0.029760052,6,38.7138,1,34,1,0,1,0,1,0,1,0,0,0,0,1,0
19.7,0.064607378,3,87.4198,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
13.5,0.067872402,4,57.8562,8,24,1,0,1,0,0,1,0,0,1,1,0,0,0
18.85,0.036031137,10,60.4562,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
20.7,0.07929647,0,97.2042,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
17.1,0.053930934,6,208.5638,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
5.63,0.024541277,10,105.1306,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
9,0.031867464,9,101.0016,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
11.3,0.054507422,10,96.3094,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
16.6,0.136500981,7,173.3422,2,14,1,1,0,0,1,0,0,0,1,0,1,0,1
7.72,0.075035902,1,78.7986,3,12,2,0,1,0,0,1,0,1,0,0,0,1,0
11.5,0.062885197,13,106.7254,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
9.195,0.117387066,13,160.2578,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
9.395,0.108568067,14,42.9112,5,36,3,1,0,0,0,1,0,1,0,0,0,1,0
13.6,0.117874024,13,193.6136,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
7.67,0.183948465,9,33.6216,5,36,3,0,0,1,1,0,0,1,0,0,0,1,0
5.11,0.034945416,9,161.121,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
18.75,0.034501405,9,211.7218,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
9.3,0.033505804,10,153.4314,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
17.6,0.097135675,4,89.3856,1,34,1,1,0,0,1,0,1,0,0,0,0,1,1
18.6,0.151931742,2,101.1358,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
17.25,0.114160573,9,253.1724,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
13.35,0.024482433,3,205.7638,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
8.695,0.119436131,9,94.7094,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
15,0.071516201,8,127.7362,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
15,0.161404914,3,185.8266,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
6.035,0.141475625,13,155.0998,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
10.695,0.057792343,6,61.4536,8,24,1,0,1,0,1,0,0,0,1,1,0,0,0
12.1,0.030102335,3,74.767,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
8.84,0.076547632,5,109.5228,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
18,0.141997869,6,90.5514,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
16.1,0.159698192,5,32.0558,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
13,0.083444376,3,195.8426,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
7.85,0.163233667,7,144.6444,9,22,1,1,0,0,1,0,0,1,0,1,0,0,1
18.85,0.091237452,7,128.9336,3,12,2,1,0,0,1,0,0,1,0,0,0,1,1
17,0.055519561,4,219.8114,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
19.2,0.0350152,13,182.0318,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
7.685,0.025354072,8,144.476,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
19.35,0.082731751,0,49.2034,2,14,1,0,1,0,0,1,0,0,1,0,1,0,0
5.695,0.065272284,5,256.1646,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
21.2,0.007006883,15,173.5738,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
18.2,0.012273747,6,60.0904,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
14.1,0.125756824,6,87.1198,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
20.35,0.252865979,10,82.7276,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
7.02,0.053930934,4,83.825,2,14,1,1,0,0,1,0,0,0,1,0,1,0,1
16.35,0.053930934,9,127.902,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
20.1,0.054410179,5,151.3366,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
9.1,0.00799548,5,78.5618,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
21.35,0.068489201,3,259.3278,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
7.145,0.01785932,5,160.6578,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
18.1,0.297883712,4,156.7288,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
8.93,0.022059594,9,56.0614,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
5.98,0.043651198,6,146.1418,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
7.725,0.047551568,3,249.1092,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
8.985,0.053930934,5,130.531,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
15.85,0.081914677,1,177.637,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
6.89,0.136705075,13,194.882,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
19.25,0.108470504,9,33.4558,3,12,2,0,0,1,1,0,0,1,0,0,0,1,0
15.1,0.096658404,6,216.9166,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
17.5,0.015485016,6,185.6266,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
5.88,0.086945823,5,152.9998,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
11.8,0.053930934,6,46.5402,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
8.5,0.163838951,3,51.3324,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
13.65,0.065898197,5,46.1402,3,12,2,0,1,0,1,0,0,1,0,0,0,1,0
15.7,0.123159656,6,110.1544,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
12.6,0.024194731,4,36.1874,8,24,1,0,1,0,1,0,0,0,1,1,0,0,0
10.6,0.056884225,4,231.9642,9,22,1,1,0,0,1,0,0,1,0,1,0,0,1
18.2,0.012194556,6,57.7904,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
17.1,0.038730229,9,166.2842,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
9.895,0.048761046,5,260.5278,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
7.5,0.036382524,8,177.9028,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
18.25,0.079152918,5,223.8062,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
7.825,0.186825823,9,253.5698,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
21.25,0.010039493,10,181.7608,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
12.15,0.065026434,11,253.704,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
14.65,0.083488992,9,161.3552,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
16.35,0.029420857,9,256.9646,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
13.6,0.076434542,6,155.8946,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
9.195,0.047387144,5,50.8666,2,14,1,0,1,0,0,1,0,0,1,0,1,0,0
8.985,0.182514881,6,98.77,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
15.85,0.108036187,14,57.3904,3,12,2,1,0,0,1,0,0,1,0,0,0,1,0
8.895,0.039008625,0,209.0296,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
17.35,0.056235142,0,102.0016,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
12.65,0.042383069,9,108.0938,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
12.8,0.091408076,11,108.9938,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
6.92,0.038422076,4,62.5852,1,34,1,0,1,0,1,0,1,0,0,0,0,1,0
18.25,0.088394115,5,194.7452,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
18.85,0.068091318,4,120.644,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
16.7,0.069851683,6,110.9912,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
18,0.072838381,3,155.2972,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
10,0.037764307,13,127.2994,8,24,1,0,1,0,0,1,0,0,1,1,0,0,0
17.85,0.038040837,14,189.1188,2,14,1,1,0,0,1,0,0,0,1,0,1,0,1
8.02,0.110901004,13,155.0998,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
10.1,0.040446145,3,118.115,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
17.7,0.05089667,9,125.5678,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
20.7,0.100330684,6,123.4388,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
15.1,0.053930934,13,195.211,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
13.15,0.022795611,6,160.192,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
16.2,0.105498192,3,101.47,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
17.6,0.02746599,9,181.5976,4,36,0,0,0,1,1,0,0,0,1,1,0,0,0
15.5,0.053327763,14,44.477,1,34,1,1,0,0,1,0,1,0,0,0,0,1,0
17,0.052421981,8,123.773,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
8.1,0.127929521,6,211.4902,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
16.7,0.118883724,6,180.3976,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
11.8,0.022879017,8,176.0686,9,22,1,0,0,1,1,0,0,1,0,1,0,0,0
14.3,0.12826315,5,83.4224,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
17.6,0.082316506,8,160.692,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
6.675,0.021648305,9,35.6874,1,34,1,0,0,1,1,0,1,0,0,0,0,1,0
8.395,0.039653081,13,99.5042,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
9.5,0.010914988,13,183.8608,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
10.8,0.048143292,0,40.2138,8,24,1,0,1,0,0,1,0,0,1,1,0,0,0
20.5,0.119848041,0,109.4596,3,12,2,0,1,0,1,0,0,1,0,0,0,1,0
9.6,0.027399064,13,258.3304,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
16.5,0.028476451,13,91.0146,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
12.3,0.052247806,9,190.853,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
16.7,0.071335395,4,120.3782,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
7.36,0.087559621,5,55.2588,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
12.6,0.062700289,5,102.199,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
13.6,0.053930934,6,156.4946,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
16.75,0.008238064,3,101.9674,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
11.85,0.13267058,4,96.4726,8,24,1,1,0,0,1,0,0,0,1,1,0,0,0
20.5,0.023179181,11,154.034,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
19,0.112556507,5,104.9622,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
19,0.129534812,9,190.1872,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
7.76,0.059594017,13,99.67,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
18.2,0.089901774,6,197.511,8,24,1,0,1,0,1,0,0,0,1,1,0,0,0
12.1,0.016823566,7,178.566,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
19,0.017746826,8,210.8244,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
12.1,0.015521768,9,165.8526,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
19.1,0.045299563,4,38.8138,6,17,1,1,0,0,1,0,0,0,1,0,1,0,0
14.15,0.020714523,6,124.2046,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
18.25,0.060589424,15,162.5526,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
7.55,0.051794958,6,122.6072,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
9.3,0.116928924,5,183.3292,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
8.575,0.071832909,4,194.1794,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
8.895,0.039101813,0,208.8296,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
8.63,0.032960823,13,115.0518,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
18.85,0.05213575,8,190.1846,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
18,0.142688846,6,88.5514,8,24,1,0,1,0,0,1,0,0,1,1,0,0,0
14,0.037580877,5,162.6526,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
11.8,0.008596051,8,115.3492,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
16.5,0.036641597,9,178.7318,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
12.15,0.028642712,9,149.0708,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
11.8,0.179191782,4,224.2772,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
10.5,0.019033838,14,185.624,1,34,1,1,0,0,1,0,1,0,0,0,0,1,1
12.65,0.123531974,10,108.2938,3,12,2,0,1,0,1,0,0,1,0,0,0,1,0
9.3,0.028498354,0,195.8136,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
19.7,0.066611321,13,178.237,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
18.85,0.141862435,3,171.0132,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
19.35,0.018667601,13,112.9544,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
18.35,0.014024028,9,224.5746,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
11.65,0.053930934,0,149.8024,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
17.85,0.06594351,5,149.105,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
14.15,0.183472595,14,82.0276,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
6.055,0.025460232,6,160.892,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
12.1,0.053930934,6,177.3002,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
5.88,0.003612411,7,154.1998,2,14,1,1,0,0,1,0,0,0,1,0,1,0,1
9.3,0.033431669,10,153.1314,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
7.27,0.020898691,3,92.2488,2,14,1,0,1,0,0,1,0,0,1,0,1,0,0
18.25,0.078041216,13,258.4962,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
19.2,0.005611367,15,226.2062,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
15.6,0.10589167,13,172.6764,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
9.6,0.053930934,9,163.9184,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
17.25,0.042413704,4,173.1764,3,12,2,1,0,0,1,0,0,1,0,0,0,1,1
7.27,0.071077939,14,114.2518,8,24,1,1,0,0,1,0,0,0,1,1,0,0,1
17.25,0.042037073,4,172.6764,5,36,3,1,0,0,1,0,0,1,0,0,0,1,1
16.1,0.080010553,5,124.2362,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
13,0.041621987,9,253.6014,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
15.85,0.020603511,9,42.7112,2,14,1,0,0,1,1,0,0,0,1,0,1,0,0
11.8,0.106538757,4,222.3772,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
19.5,0.030819397,3,86.054,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
9.17,0.053930934,0,144.847,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
9.8,0.025257508,10,248.5408,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
15.1,0.173833129,13,196.511,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
6.67,0.090456903,13,131.2626,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
10.8,0.029001987,13,238.6222,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
12.8,0.114085368,1,141.3838,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
7.97,0.053930934,14,172.0422,3,12,2,1,0,0,1,0,0,1,0,0,0,1,1
7.235,0.057850699,13,113.2834,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
17.85,0.037826873,14,189.7188,8,24,1,1,0,0,1,0,0,0,1,1,0,0,1
7.655,0.032125561,3,115.7492,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
19.6,0.041563696,5,47.6376,6,17,1,0,1,0,0,1,0,0,1,0,1,0,0
7.05,0.085312137,13,107.4912,3,12,2,0,1,0,1,0,0,1,0,0,0,1,0
20.7,0.114294512,4,94.9436,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
9.195,0.177354373,0,46.6744,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
4.635,0.14086247,1,126.4994,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
15.35,0.014098693,5,37.219,2,14,1,0,1,0,1,0,0,0,1,0,1,0,0
19.25,0.058365706,5,82.1908,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
15.7,0.033144603,6,62.7536,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
12.15,0.053930934,8,224.4404,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
16.2,0.033447756,14,73.9696,7,19,1,1,0,0,1,0,0,0,1,0,1,0,0
10.5,0.019227816,13,163.9842,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
7.63,0.225476528,13,45.1402,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
